grid_lat,grid_lon,grid_height,total_sample,thput_mean,thput_std,thput_0,thput_5,thput_10,thput_25,thput_50,thput_75,thput_90,thput_95,thput_100,rbs_mean,rbs_std,rbs_0,rbs_25,rbs_50,rbs_75,rbs_100,rtt_mean,rtt_std,rtt_0,rtt_10,rtt_25,rtt_50,rtt_75,rtt_90,rtt_100,rsrp_mean,rsrp_std,rsrp_0,rsrp_10,rsrp_25,rsrp_50,rsrp_75,rsrp_90,rsrp_100,rsrq_mean,rsrq_std,rsrq_0,rsrq_10,rsrq_25,rsrq_50,rsrq_75,rsrq_90,rsrq_100
-86.9125,40.4435,0.0000,3.0000,64.2442,25.7158,30.9964,34.7073,38.4182,49.5508,68.1051,80.8681,88.5258,91.0784,93.6310,8.3700,3.7635,3.3700,6.3300,9.2900,10.8700,12.4500,485.0000,282.5397,267.0000,274.4000,285.5000,304.0000,594.0000,768.0000,884.0000,-99.5467,3.5835,-103.5600,-102.8920,-101.8900,-100.2200,-97.5400,-95.9320,-94.8600,-12.2067,0.7857,-12.9100,-12.8480,-12.7550,-12.6000,-11.8550,-11.4080,-11.1100
-86.9120,40.4330,0.0000,4.0000,44.2344,4.9173,38.8373,39.0557,39.2741,39.9293,43.5702,47.8753,49.7261,50.3431,50.9600,5.1450,1.0151,4.0700,4.2725,4.9500,5.8225,6.6100,609.0000,58.8855,538.0000,553.6000,577.0000,598.5000,630.5000,672.8000,701.0000,-95.0225,0.7403,-96.2700,-95.8530,-95.2275,-94.7000,-94.4950,-94.4500,-94.4200,-11.2275,0.2306,-11.6200,-11.4820,-11.2750,-11.1250,-11.0775,-11.0550,-11.0400
-86.9120,40.4425,0.0000,6.0000,45.1695,12.1891,30.2320,31.5136,32.7951,36.2207,41.9018,53.4126,60.8116,63.1083,65.4050,9.3650,2.4866,6.0000,7.2700,9.5150,11.0325,13.1000,593.3333,90.7095,468.0000,468.0000,511.2500,642.0000,643.0000,670.0000,697.0000,-102.6317,0.9211,-103.7400,-103.5600,-103.3250,-102.7150,-102.2700,-101.6200,-100.9700,-12.3350,0.3044,-12.7400,-12.6800,-12.5700,-12.3700,-12.1100,-11.9550,-11.8700
-86.9120,40.4430,0.0000,3.0000,71.9870,2.9861,68.7960,69.0351,69.2742,69.9915,71.1870,73.5825,75.0198,75.4989,75.9780,8.8867,1.2715,7.3800,8.0850,8.7900,9.6400,10.4900,383.0000,10.0333,369.0000,372.8000,378.5000,388.0000,390.0000,391.2000,392.0000,-100.9667,1.8282,-102.4400,-102.3660,-102.2550,-102.0700,-100.2300,-99.1260,-98.3900,-11.9167,0.4613,-12.4800,-12.3680,-12.2000,-11.9200,-11.6350,-11.4640,-11.3500
-86.9115,40.4330,0.0000,3.0000,44.5357,6.5178,36.8169,37.5384,38.2599,40.4244,44.0320,48.3951,51.0130,51.8856,52.7582,4.0633,0.2616,3.8000,3.8850,3.9700,4.1950,4.4200,479.3333,32.7855,444.0000,449.4000,457.5000,471.0000,497.0000,512.6000,523.0000,-94.2500,0.8799,-95.1600,-95.0340,-94.8450,-94.5300,-93.7950,-93.3540,-93.0600,-11.5300,0.3648,-12.0300,-11.9020,-11.7100,-11.3900,-11.2800,-11.2140,-11.1700
-86.9115,40.4420,0.0000,5.0000,37.2904,12.4580,21.3049,21.9356,22.5664,24.4587,42.3449,44.2760,50.1509,52.1091,54.0674,9.1620,4.1812,4.0000,4.3600,11.2000,12.0900,14.1600,668.2000,280.9109,354.0000,400.8000,471.0000,611.0000,738.0000,995.4000,1167.0000,-101.4040,2.8512,-105.1500,-104.5220,-103.5800,-101.8300,-99.1100,-98.0540,-97.3500,-12.9880,0.9955,-14.4800,-14.1720,-13.7100,-12.7700,-12.2800,-11.9320,-11.7000
-86.9115,40.4425,0.0000,3.0000,60.2433,8.9356,50.4729,51.2444,52.0159,54.3304,58.1880,65.1285,69.2928,70.6809,72.0690,5.2967,2.0073,3.0000,4.0000,5.0000,6.4450,7.8900,518.0000,66.8182,457.0000,462.8000,471.5000,486.0000,548.5000,586.0000,611.0000,-100.3767,2.6967,-104.1900,-103.0560,-101.3550,-98.5200,-98.4700,-98.4400,-98.4200,-12.4167,0.7409,-13.4500,-13.1700,-12.7500,-12.0500,-11.9000,-11.8100,-11.7500
-86.9110,40.4330,0.0000,4.0000,63.8256,7.6699,55.2267,55.7073,56.1880,57.6300,62.5542,68.7498,72.4802,73.7236,74.9671,4.3825,0.2722,4.0900,4.1725,4.3200,4.5300,4.8000,384.2500,67.3215,292.0000,310.6000,338.5000,387.5000,433.2500,455.3000,470.0000,-94.3275,1.0709,-95.9100,-95.4300,-94.7100,-94.2550,-93.8725,-93.2830,-92.8900,-10.9950,0.1387,-11.2000,-11.1400,-11.0500,-10.9850,-10.9300,-10.8580,-10.8100
-86.9110,40.4415,0.0000,2.0000,35.3866,0.8226,34.5640,34.6463,34.7285,34.9753,35.3866,35.7979,36.0446,36.1269,36.2091,6.7800,1.2800,5.5000,6.1400,6.7800,7.4200,8.0600,1309.0000,0.0000,1309.0000,1309.0000,1309.0000,1309.0000,1309.0000,1309.0000,1309.0000,-109.3200,0.5500,-109.8700,-109.7600,-109.5950,-109.3200,-109.0450,-108.8800,-108.7700,-16.8100,0.7500,-17.5600,-17.4100,-17.1850,-16.8100,-16.4350,-16.2100,-16.0600
-86.9110,40.4420,0.0000,6.0000,34.4030,11.3386,20.7742,21.1920,21.6098,23.4276,35.6271,45.2445,45.9721,46.2752,46.5783,10.4533,6.6561,4.0000,4.0000,9.0000,16.3100,19.6400,967.6667,215.4721,670.0000,733.0000,798.0000,986.5000,1178.7500,1183.5000,1185.0000,-107.4000,0.9666,-108.3100,-108.1780,-107.9800,-107.9300,-107.1600,-106.2360,-105.6200,-15.2940,0.7756,-16.2300,-16.1180,-15.9500,-15.1900,-15.0900,-14.4420,-14.0100
-86.9105,40.4325,0.0000,3.0000,55.6551,5.2443,48.6729,49.5036,50.3344,52.8267,56.9804,59.1462,60.4457,60.8788,61.3120,6.0200,2.8643,3.9300,3.9950,4.0600,7.0650,10.0700,437.3333,29.3295,396.0000,407.8000,425.5000,455.0000,458.0000,459.8000,461.0000,-95.6467,0.3715,-96.1000,-96.0100,-95.8750,-95.6500,-95.4200,-95.2820,-95.1900,-11.1167,0.0205,-11.1400,-11.1360,-11.1300,-11.1200,-11.1050,-11.0960,-11.0900
-86.9105,40.4330,0.0000,29.0000,68.5654,12.6236,44.2036,47.4209,53.6208,59.3182,68.9138,80.1724,86.2194,88.0443,88.8622,3.9903,0.4515,3.3500,3.7200,3.9400,4.2000,5.6800,408.1379,109.7444,245.0000,287.4000,318.0000,385.0000,474.0000,528.4000,689.0000,-93.2986,2.6788,-99.2000,-98.1620,-94.6500,-92.3300,-91.6200,-90.9020,-89.3400,-10.7652,0.1895,-11.2400,-11.1100,-10.7800,-10.7200,-10.6100,-10.5900,-10.5700
-86.9105,40.4410,0.0000,1.0000,8.1886,0.0000,8.1886,8.1886,8.1886,8.1886,8.1886,8.1886,8.1886,8.1886,8.1886,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-140.0000,-140.0000,-140.0000,-140.0000,-140.0000,-140.0000,-140.0000,-140.0000,-140.0000,-30.0000,-30.0000,-30.0000,-30.0000,-30.0000,-30.0000,-30.0000,-30.0000,-30.0000
-86.9105,40.4415,0.0000,5.0000,21.2145,5.1558,13.0750,14.5629,16.0509,20.5147,20.6853,22.5813,26.5621,27.8891,29.2160,14.2300,6.1890,5.8000,8.5200,16.1300,18.1900,22.5100,998.5000,193.9658,781.0000,821.8000,883.0000,952.0000,1067.5000,1212.4000,1309.0000,-110.2480,2.2893,-114.1800,-112.6400,-110.3300,-110.0900,-109.6000,-108.0640,-107.0400,-18.1060,2.2470,-22.2800,-20.6280,-18.1500,-17.3300,-17.1900,-16.2240,-15.5800
-86.9100,40.4305,0.0000,7.0000,32.5995,13.6557,2.0700,10.7554,19.4408,31.0884,34.6720,41.8107,45.4384,45.5472,45.6560,4.9400,0.5492,4.1100,4.5700,5.0150,5.2125,5.8000,633.5000,96.9016,489.0000,527.5000,568.2500,637.0000,702.0000,736.0000,769.0000,-101.7500,1.2269,-103.7600,-102.9950,-102.1750,-101.7350,-101.4225,-100.5200,-99.6300,-12.6667,0.7100,-13.4500,-13.4350,-13.3500,-12.7750,-12.0125,-11.7900,-11.7000
-86.9100,40.4310,0.0000,7.0000,40.3586,3.0633,34.5289,35.7089,36.8889,38.9480,41.2436,41.9196,43.2219,44.1123,45.0027,6.6157,4.0925,3.9900,4.7100,5.0100,5.6700,16.5500,554.8571,109.9798,323.0000,414.2000,528.5000,586.0000,628.0000,652.4000,662.0000,-102.0171,1.2710,-104.1100,-103.8220,-102.9600,-101.2900,-101.1050,-100.8360,-100.5900,-11.9557,0.4634,-12.7700,-12.6440,-12.2100,-11.7500,-11.6100,-11.5540,-11.5300
-86.9100,40.4315,0.0000,4.0000,55.6131,7.2606,49.5396,49.5785,49.6174,49.7342,52.7302,58.6091,63.9151,65.6838,67.4524,4.2175,0.6641,3.4900,3.5875,4.2450,4.8750,4.8900,485.2500,88.3102,360.0000,386.7000,426.7500,495.5000,554.0000,575.6000,590.0000,-98.6700,1.2552,-100.5400,-100.0990,-99.4375,-98.3950,-97.6275,-97.4610,-97.3500,-11.2200,0.1518,-11.4500,-11.3930,-11.3075,-11.1850,-11.0975,-11.0750,-11.0600
-86.9100,40.4320,0.0000,3.0000,57.1239,8.6513,45.9600,47.2011,48.4421,52.1653,58.3707,62.7058,65.3068,66.1739,67.0409,3.5933,0.4866,3.2100,3.2500,3.2900,3.7850,4.2800,467.0000,106.7458,345.0000,366.2000,398.0000,451.0000,528.0000,574.2000,605.0000,-98.6167,0.7216,-99.4200,-99.2880,-99.0900,-98.7600,-98.2150,-97.8880,-97.6700,-11.1600,0.1512,-11.3000,-11.2860,-11.2650,-11.2300,-11.0900,-11.0060,-10.9500
-86.9100,40.4325,0.0000,3.0000,49.7526,6.7102,41.8231,42.5611,43.2990,45.5129,49.2027,53.7173,56.4261,57.3291,58.2320,3.7167,0.6988,3.1400,3.2250,3.3100,4.0050,4.7000,565.0000,105.1095,417.0000,459.0000,522.0000,627.0000,639.0000,646.2000,651.0000,-97.9000,1.4157,-99.9000,-99.3160,-98.4400,-96.9800,-96.9000,-96.8520,-96.8200,-11.3033,0.1686,-11.5400,-11.4740,-11.3750,-11.2100,-11.1850,-11.1700,-11.1600
-86.9100,40.4410,0.0000,3.0000,25.7351,9.8750,17.7831,17.9817,18.1803,18.7760,19.7689,29.7111,35.6764,37.6649,39.6533,12.4967,0.6498,11.5900,12.2050,12.8200,12.9500,13.0800,1242.0000,155.5635,1132.0000,1132.0000,1132.0000,1132.0000,1297.0000,1396.0000,1462.0000,-109.1467,1.4166,-110.5300,-110.3660,-110.1200,-109.7100,-108.4550,-107.7020,-107.2000,-14.9733,0.5169,-15.5400,-15.4500,-15.3150,-15.0900,-14.6900,-14.4500,-14.2900
-86.9100,40.4415,0.0000,2.0000,19.2276,0.4231,18.8044,18.8468,18.8891,19.0160,19.2276,19.4391,19.5660,19.6084,19.6507,13.4450,2.2550,11.1900,12.3175,13.4450,14.5725,15.7000,1126.0000,100.0000,1026.0000,1046.0000,1076.0000,1126.0000,1176.0000,1206.0000,1226.0000,-109.6750,0.2350,-109.9100,-109.8630,-109.7925,-109.6750,-109.5575,-109.4870,-109.4400,-16.6850,0.0650,-16.7500,-16.7370,-16.7175,-16.6850,-16.6525,-16.6330,-16.6200
-86.9095,40.4305,0.0000,5.0000,40.9568,5.3877,30.8373,32.7381,34.6389,40.3413,43.4836,43.9920,45.2747,45.7022,46.1298,5.1320,0.5091,4.1600,5.1100,5.3500,5.4900,5.5500,641.0000,101.6602,488.0000,514.8000,555.0000,698.0000,709.0000,736.6000,755.0000,-101.3580,0.6587,-101.8000,-101.7760,-101.7400,-101.7200,-101.4700,-100.6240,-100.0600,-12.3060,0.2705,-12.6200,-12.5760,-12.5100,-12.3400,-12.2200,-11.9920,-11.8400
-86.9095,40.4400,0.0000,1.0000,9.5509,0.0000,9.5509,9.5509,9.5509,9.5509,9.5509,9.5509,9.5509,9.5509,9.5509,4.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,203.0000,0.0000,203.0000,203.0000,203.0000,203.0000,203.0000,203.0000,203.0000,-107.1200,0.0000,-107.1200,-107.1200,-107.1200,-107.1200,-107.1200,-107.1200,-107.1200,-16.1200,0.0000,-16.1200,-16.1200,-16.1200,-16.1200,-16.1200,-16.1200,-16.1200
-86.9095,40.4405,0.0000,2.0000,25.7627,3.5458,22.2169,22.5715,22.9260,23.9898,25.7627,27.5356,28.5993,28.9539,29.3084,15.8950,1.1750,14.7200,15.3075,15.8950,16.4825,17.0700,1065.0000,153.0000,912.0000,942.6000,988.5000,1065.0000,1141.5000,1187.4000,1218.0000,-105.3100,0.8900,-106.2000,-106.0220,-105.7550,-105.3100,-104.8650,-104.5980,-104.4200,-14.2400,0.2000,-14.4400,-14.4000,-14.3400,-14.2400,-14.1400,-14.0800,-14.0400
-86.9095,40.4410,0.0000,2.0000,38.2338,9.7938,28.4400,29.4194,30.3988,33.3369,38.2338,43.1307,46.0688,47.0482,48.0276,17.5600,1.0000,16.5600,17.0600,17.5600,18.0600,18.5600,533.5000,0.5000,533.0000,533.1000,533.2500,533.5000,533.7500,533.9000,534.0000,-100.1200,0.6500,-100.7700,-100.6400,-100.4450,-100.1200,-99.7950,-99.6000,-99.4700,-11.7350,0.0350,-11.7700,-11.7630,-11.7525,-11.7350,-11.7175,-11.7070,-11.7000
-86.9090,40.4305,0.0000,6.0000,20.3240,18.5411,1.5710,1.7150,1.8590,2.1883,17.6044,38.9889,41.5084,41.7529,41.9973,5.1367,0.2812,4.7400,5.0250,5.3100,5.3350,5.3600,736.8000,144.0700,522.0000,568.0000,637.0000,771.0000,817.0000,889.0000,937.0000,-103.0780,3.4871,-110.0000,-106.8560,-102.1400,-101.2900,-101.0300,-100.9700,-100.9300,-12.6360,1.1964,-14.0000,-13.7920,-13.4800,-12.7700,-12.4200,-11.2740,-10.5100
-86.9090,40.4395,0.0000,6.0000,12.4550,5.0084,6.9417,7.1740,7.4063,7.9406,11.3670,17.1443,18.5919,18.8889,19.1860,4.4583,0.8717,3.9000,4.0000,4.0000,4.3675,6.3600,2771.0000,0.0000,2771.0000,2771.0000,2771.0000,2771.0000,2771.0000,2771.0000,2771.0000,-110.5383,3.0337,-114.6300,-113.8800,-112.5850,-110.8950,-108.9200,-106.8400,-105.4000,-18.3650,2.1552,-21.0400,-20.6000,-19.9025,-18.8400,-17.1625,-15.6550,-14.6100
-86.9090,40.4400,0.0000,2.0000,8.2502,3.6742,4.5760,4.9434,5.3108,6.4131,8.2502,10.0873,11.1896,11.5570,11.9244,12.1000,3.6900,8.4100,10.2550,12.1000,13.9450,15.7900,865.0000,168.0000,697.0000,730.6000,781.0000,865.0000,949.0000,999.4000,1033.0000,-106.0250,3.1550,-109.1800,-108.5490,-107.6025,-106.0250,-104.4475,-103.5010,-102.8700,-16.8300,2.6900,-19.5200,-18.9820,-18.1750,-16.8300,-15.4850,-14.6780,-14.1400
-86.9090,40.4405,0.0000,2.0000,26.3067,3.9271,22.3796,22.7723,23.1650,24.3431,26.3067,28.2702,29.4484,29.8411,30.2338,14.3550,1.2150,13.1400,13.7475,14.3550,14.9625,15.5700,1009.0000,312.0000,697.0000,759.4000,853.0000,1009.0000,1165.0000,1258.6000,1321.0000,-105.3400,0.9700,-106.3100,-106.1160,-105.8250,-105.3400,-104.8550,-104.5640,-104.3700,-14.3650,0.0950,-14.4600,-14.4410,-14.4125,-14.3650,-14.3175,-14.2890,-14.2700
-86.9085,40.4305,0.0000,10.0000,28.4851,11.2852,7.8400,10.3605,12.8809,19.3540,33.9961,37.5067,38.9627,39.9188,40.8750,12.7967,8.3988,4.8200,5.1700,6.6200,21.3100,25.2200,829.6000,196.8569,497.0000,575.3000,704.2500,816.0000,1005.5000,1028.8000,1144.0000,-103.8637,2.4108,-107.9200,-107.3950,-105.3100,-103.2000,-102.1850,-101.2250,-100.9100,-15.3375,1.8145,-18.8800,-17.9280,-16.1925,-14.5750,-13.8800,-13.7930,-13.6600
-86.9085,40.4390,0.0000,1.0000,2.5700,0.0000,2.5700,2.5700,2.5700,2.5700,2.5700,2.5700,2.5700,2.5700,2.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2357.0000,0.0000,2357.0000,2357.0000,2357.0000,2357.0000,2357.0000,2357.0000,2357.0000,-140.0000,-140.0000,-140.0000,-140.0000,-140.0000,-140.0000,-140.0000,-140.0000,-140.0000,-30.0000,-30.0000,-30.0000,-30.0000,-30.0000,-30.0000,-30.0000,-30.0000,-30.0000
-86.9085,40.4395,0.0000,4.0000,5.2102,4.0707,1.8229,1.9261,2.0293,2.3389,3.4783,6.3496,9.7766,10.9190,12.0613,6.9300,4.1436,4.0000,4.0000,4.0000,8.3950,12.7900,2154.0000,0.0000,2154.0000,2154.0000,2154.0000,2154.0000,2154.0000,2154.0000,2154.0000,-111.0025,3.1843,-115.3200,-114.5610,-113.4225,-110.4750,-108.0550,-107.8660,-107.7400,-18.7200,2.1025,-21.9800,-21.1340,-19.8650,-18.0600,-16.9150,-16.8340,-16.7800
-86.9085,40.4400,0.0000,4.0000,14.2958,4.3854,9.9547,9.9553,9.9560,9.9580,13.8462,18.1840,18.9952,19.2656,19.5360,12.8375,1.9820,10.4200,11.3350,12.6550,14.1575,15.6200,1795.2500,429.9281,1216.0000,1334.5000,1512.2500,1795.0000,2078.0000,2256.2000,2375.0000,-107.6425,0.5630,-108.2200,-108.2110,-108.1975,-107.6500,-107.0950,-107.0680,-107.0500,-17.2400,0.4790,-17.8600,-17.7100,-17.4850,-17.2900,-17.0450,-16.7300,-16.5200
-86.9080,40.4305,0.0000,6.0000,31.5221,13.7523,21.4000,21.4330,21.4660,21.6545,26.2079,32.5878,46.8926,53.6793,60.4660,6.2333,1.9868,4.3400,4.8025,5.4650,6.9300,10.1300,713.0000,214.2260,523.0000,545.8000,580.0000,614.0000,728.0000,963.2000,1120.0000,-102.7167,1.2714,-104.5900,-104.2850,-103.6725,-102.6600,-101.5575,-101.2050,-101.1900,-16.2367,0.6001,-17.0900,-17.0150,-16.7150,-16.0300,-15.9900,-15.6650,-15.3500
-86.9080,40.4390,0.0000,2.0000,10.5822,1.2018,9.3804,9.5006,9.6208,9.9813,10.5822,11.1831,11.5436,11.6638,11.7840,14.0700,0.3900,13.6800,13.8750,14.0700,14.2650,14.4600,1636.0000,0.0000,1636.0000,1636.0000,1636.0000,1636.0000,1636.0000,1636.0000,1636.0000,-110.2900,0.8300,-111.1200,-110.9540,-110.7050,-110.2900,-109.8750,-109.6260,-109.4600,-18.7900,0.9000,-19.6900,-19.5100,-19.2400,-18.7900,-18.3400,-18.0700,-17.8900
-86.9080,40.4395,0.0000,5.0000,13.3705,1.8766,10.4053,10.7705,11.1356,12.2311,13.9707,14.4098,15.2652,15.5504,15.8356,13.9240,1.5481,11.4900,12.9600,14.2700,15.0300,15.8700,1642.4000,475.9813,1029.0000,1131.4000,1285.0000,1508.0000,2195.0000,2195.0000,2195.0000,-109.5240,0.6758,-110.3200,-110.0960,-109.7600,-109.7400,-109.5200,-108.7760,-108.2800,-17.9980,0.7098,-18.8100,-18.7820,-18.7400,-17.8900,-17.6300,-17.2040,-16.9200
-86.9075,40.4305,0.0000,7.0000,38.6248,6.0671,24.5303,28.6120,32.6937,38.6133,39.8996,42.4495,43.3529,43.5853,43.8178,4.9200,1.2245,3.1900,4.1300,4.9300,5.3650,7.3300,823.4286,337.5910,492.0000,510.6000,538.5000,681.0000,1094.5000,1325.0000,1325.0000,-99.8271,1.5850,-101.2900,-101.2840,-101.1700,-100.6600,-98.8150,-97.7940,-96.8700,-14.9357,0.9873,-16.5200,-16.2500,-15.5150,-14.8400,-14.3900,-13.9740,-13.3800
-86.9075,40.4385,0.0000,1.0000,1.4034,0.0000,1.4034,1.4034,1.4034,1.4034,1.4034,1.4034,1.4034,1.4034,1.4034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-109.5600,0.0000,-109.5600,-109.5600,-109.5600,-109.5600,-109.5600,-109.5600,-109.5600,-13.0100,0.0000,-13.0100,-13.0100,-13.0100,-13.0100,-13.0100,-13.0100,-13.0100
-86.9075,40.4390,0.0000,7.0000,19.0310,2.7564,14.6436,14.9945,15.3454,17.1551,19.1982,21.2587,22.1934,22.3705,22.5476,14.9786,1.5856,12.4600,14.0750,14.3100,16.3250,17.2800,1173.2857,252.1925,799.0000,848.8000,961.0000,1257.0000,1363.5000,1466.0000,1508.0000,-108.6429,1.2053,-109.7100,-109.5960,-109.5000,-109.4200,-108.1250,-107.2240,-106.1200,-16.5300,0.9533,-18.0400,-17.7520,-17.2000,-16.6000,-15.6300,-15.4520,-15.4100
-86.9070,40.4305,0.0000,7.0000,38.7238,8.2235,26.8453,27.9114,28.9774,32.8390,36.1570,46.4517,48.9598,49.2214,49.4830,5.6171,3.3019,3.0000,3.4400,3.9000,6.3600,12.8200,712.4000,136.5014,563.0000,581.0000,608.0000,637.0000,871.0000,878.2000,883.0000,-101.4100,1.5739,-103.5400,-103.2220,-102.7600,-101.0000,-100.5500,-99.6820,-98.7100,-14.8514,0.6555,-16.2000,-15.7380,-15.0500,-14.5700,-14.4150,-14.3080,-14.2600
-86.9070,40.4385,0.0000,23.0000,17.9350,7.8736,1.8240,2.1476,4.2873,15.4204,19.9084,24.1307,26.5159,27.3870,29.2924,14.0341,2.6234,8.9300,12.6350,14.6300,15.3500,19.6100,1366.5455,731.2605,660.0000,698.1000,930.7500,1165.5000,1495.7500,1947.0000,3397.0000,-107.6409,2.2918,-112.1600,-109.9050,-109.4850,-107.4450,-106.6400,-104.1470,-102.6800,-15.9509,1.8578,-19.9300,-19.0880,-16.3800,-15.4450,-14.7300,-14.1150,-13.5500
-86.9065,40.4305,0.0000,8.0000,43.2522,9.5976,27.1947,29.9369,32.6792,36.3544,42.8910,51.2602,54.3205,55.9545,57.5884,14.7787,9.2589,6.3900,7.7975,10.9650,17.5675,33.8100,573.1250,67.9585,431.0000,501.0000,532.5000,594.0000,616.2500,644.6000,653.0000,-100.2025,2.8608,-103.8000,-103.3240,-102.5575,-100.9600,-97.5375,-96.4380,-95.9200,-14.4038,0.5024,-15.3300,-14.9100,-14.6400,-14.4350,-14.1450,-13.7490,-13.6300
-86.9065,40.4380,0.0000,5.0000,7.3072,4.8635,1.2869,1.3698,1.4528,1.7017,9.6836,10.8889,12.1406,12.5579,12.9751,11.9933,1.1512,10.7800,11.2200,11.6600,12.6000,13.5400,1452.5000,483.8453,693.0000,929.4000,1284.0000,1542.5000,1711.0000,1903.6000,2032.0000,-111.1760,4.4032,-119.0000,-116.6360,-113.0900,-108.4800,-107.6700,-107.6520,-107.6400,-15.8400,1.9735,-17.0600,-17.0000,-16.9100,-16.8200,-16.5000,-13.7460,-11.9100
-86.9065,40.4385,0.0000,2.0000,9.6529,4.5196,5.1333,5.5853,6.0372,7.3931,9.6529,11.9127,13.2685,13.7205,14.1724,15.8800,0.0700,15.8100,15.8450,15.8800,15.9150,15.9500,1745.0000,645.0000,1100.0000,1229.0000,1422.5000,1745.0000,2067.5000,2261.0000,2390.0000,-110.1900,0.5600,-110.7500,-110.6380,-110.4700,-110.1900,-109.9100,-109.7420,-109.6300,-17.5800,0.5400,-18.1200,-18.0120,-17.8500,-17.5800,-17.3100,-17.1480,-17.0400
-86.9060,40.4305,0.0000,13.0000,43.6681,9.1113,16.8060,29.6136,38.6072,41.1040,43.9262,51.2460,51.7917,52.7749,54.1573,9.5300,4.7488,3.0000,6.8700,8.2300,10.4000,19.9300,666.7692,162.8421,517.0000,553.6000,564.0000,608.0000,709.0000,729.0000,1178.0000,-102.1354,1.7446,-104.9600,-104.8400,-102.9400,-101.5400,-100.8800,-100.2860,-99.3900,-14.2085,0.4250,-15.0200,-14.6840,-14.4900,-14.2900,-13.9900,-13.6140,-13.4700
-86.9060,40.4310,0.0000,3.0000,49.6947,10.3364,35.4010,37.2799,39.1588,44.7955,54.1900,56.8415,58.4324,58.9627,59.4930,11.0867,6.0411,3.1600,7.7250,12.2900,15.0500,17.8100,352.0000,63.9375,264.0000,286.8000,321.0000,378.0000,396.0000,406.8000,414.0000,-103.4900,1.3351,-105.1400,-104.8040,-104.3000,-103.4600,-102.6650,-102.1880,-101.8700,-13.9200,0.5346,-14.5000,-14.4100,-14.2750,-14.0500,-13.6300,-13.3780,-13.2100
-86.9060,40.4360,0.0000,3.0000,1.3580,0.0994,1.2250,1.2410,1.2570,1.3051,1.3851,1.4246,1.4482,1.4561,1.4640,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,649.3333,118.0320,498.0000,531.2000,581.0000,664.0000,725.0000,761.6000,786.0000,-140.0000,-140.0000,-140.0000,-140.0000,-140.0000,-140.0000,-140.0000,-140.0000,-140.0000,-30.0000,-30.0000,-30.0000,-30.0000,-30.0000,-30.0000,-30.0000,-30.0000,-30.0000
-86.9060,40.4365,0.0000,4.0000,6.0586,5.1668,1.1131,1.1350,1.1569,1.2225,4.8802,9.7162,11.9030,12.6320,13.3609,8.6250,0.8250,7.8000,8.2125,8.6250,9.0375,9.4500,1283.6667,588.3595,740.0000,794.0000,875.0000,1010.0000,1555.5000,1882.8000,2101.0000,-107.3650,0.3250,-107.6900,-107.6250,-107.5275,-107.3650,-107.2025,-107.1050,-107.0400,-15.9450,0.1050,-16.0500,-16.0290,-15.9975,-15.9450,-15.8925,-15.8610,-15.8400
-86.9060,40.4370,0.0000,4.0000,12.6736,2.3876,10.5387,10.6800,10.8213,11.2453,11.7213,13.1496,15.2876,16.0002,16.7129,14.9300,4.6520,11.7900,12.1800,12.4800,15.2300,22.9700,1003.5000,470.8516,235.0000,502.9000,904.7500,1131.0000,1229.7500,1402.1000,1517.0000,-108.4850,0.8001,-109.3000,-109.2910,-109.2775,-108.4850,-107.6925,-107.6790,-107.6700,-16.3175,0.5102,-16.9400,-16.8650,-16.7525,-16.3050,-15.8700,-15.7800,-15.7200
-86.9060,40.4375,0.0000,4.0000,12.3078,3.4867,9.0471,9.3176,9.5882,10.3998,11.0000,12.9080,16.0736,17.1288,18.1840,9.0650,1.2387,7.0200,8.6250,9.5250,9.9650,10.1900,1601.5000,60.2516,1517.0000,1535.9000,1564.2500,1604.5000,1641.7500,1664.7000,1680.0000,-106.0675,0.6987,-107.0700,-106.8540,-106.5300,-105.9600,-105.4975,-105.3670,-105.2800,-16.2950,0.4086,-16.9300,-16.7530,-16.4875,-16.2100,-16.0175,-15.9050,-15.8300
-86.9060,40.4380,0.0000,1.0000,14.9689,0.0000,14.9689,14.9689,14.9689,14.9689,14.9689,14.9689,14.9689,14.9689,14.9689,12.2500,0.0000,12.2500,12.2500,12.2500,12.2500,12.2500,1580.0000,0.0000,1580.0000,1580.0000,1580.0000,1580.0000,1580.0000,1580.0000,1580.0000,-105.4600,0.0000,-105.4600,-105.4600,-105.4600,-105.4600,-105.4600,-105.4600,-105.4600,-15.4300,0.0000,-15.4300,-15.4300,-15.4300,-15.4300,-15.4300,-15.4300,-15.4300
