grid_lat,grid_lon,grid_height,pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nrscell1_cid,nrscell1_freq,nrscell2_cid,nrscell2_freq,nrscell3_cid,nrscell3_freq,cell_set_type,total_avail_sample,avail_sample,avail_sample_ratio,total_thput_sample,thput_sample,thput_sample_ratio,thput_avg_dl,thput_std_dl,thput_0_dl,thput_10_dl,thput_25_dl,thput_50_dl,thput_75_dl,thput_90_dl,thput_100_dl,thput_avg_ul,thput_std_ul,thput_0_ul,thput_10_ul,thput_20_ul,thput_25_ul,thput_30_ul,thput_40_ul,thput_50_ul,thput_60_ul,thput_70_ul,thput_75_ul,thput_80_ul,thput_90_ul,thput_100_ul,rbs_avg,rbs_std,rbs_0,rbs_10,rbs_25,rbs_50,rbs_75,rbs_90,rbs_100
-86.917,40.461,0,47,1200,372,125290,50,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,14,14,1.0,12,12,1.0,0.31744523809523806,0.12487550941427195,0.16319999999999998,0.1901,0.22625,0.2729285714285714,0.4185714285714286,0.46777142857142856,0.578,47.66030714285714,7.599303042354661,38.5184,39.3299,41.0792,42.62525,43.6937,44.8178,45.483428571428576,45.77474285714286,49.2267,52.33732142857143,55.94602857142858,58.04514285714286,62.964571428571425,3.3541666666666665,0.569670348144921,3.0,3.0,3.0,3.12,3.34,3.886,5.0,
-86.917,40.4605,0,47,1200,372,125290,50,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,15,13,0.8666666666666667,15,13,0.8666666666666667,0.28511648351648355,0.05823417400339138,0.21280000000000002,0.22134285714285715,0.25942857142857145,0.288,0.294,0.30788571428571426,0.456,62.770452747252754,12.981852321677103,38.481142857142856,42.1972,56.87982857142857,57.068571428571424,59.06562857142857,61.0738,61.634,65.84022857142857,72.21371428571429,72.41257142857144,72.64622857142858,74.68748571428571,85.1456,5.424615384615385,2.0686213000064164,3.05,3.18,4.11,4.76,5.76,8.888000000000002,9.83,
-86.917,40.4605,0,50,1001,372,125290,47,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,15,2,0.13333333333333333,15,2,0.13333333333333333,0.269,0.028999999999999998,0.24,0.2458,0.2545,0.269,0.2835,0.2922,0.298,48.861000000000004,5.5809999999999995,43.28,44.3962,45.5124,46.0705,46.6286,47.7448,48.861000000000004,49.9772,51.0934,51.6515,52.2096,53.3258,54.442,7.14,0.0,7.14,7.14,7.14,7.14,7.14,7.14,7.14,
-86.9175,40.4605,0,47,1200,372,125290,50,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,37,37,1.0,36,36,1.0,0.2693690476190477,0.054431283261610404,0.154,0.2037857142857143,0.22675,0.265,0.3157142857142857,0.34371428571428575,0.391,76.35350661375662,21.10663578290495,28.941714285714287,38.72021428571429,65.503,68.97399999999999,70.43957142857143,78.42171428571429,81.2525,87.742,89.95342857142857,92.306,92.90057142857144,96.50761904761904,109.597,6.511666666666667,2.4154761435377496,3.0,3.0,4.0,7.085,8.32,9.605,10.43,
-86.9175,40.46,0,47,1200,372,125290,50,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,99,96,0.9696969696969697,93,90,0.967741935483871,0.2678312169312169,0.08693820249879738,0.025142857142857144,0.20677142857142858,0.2354285714285714,0.265,0.29907142857142854,0.3154857142857143,0.9268571428571429,72.3920851851852,18.347475471988993,27.176,45.8081,59.55511428571429,62.169607142857146,66.5984,70.01691428571428,75.16633333333334,79.4672,83.9977,85.65832142857143,86.85714285714286,91.44640000000001,104.55657142857143,6.643555555555556,2.015003342214549,3.0,3.5420000000000003,5.1975,6.875,8.254999999999999,9.161,10.22,
-86.9175,40.46,0,None,None,372,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,99,3,0.030303030303030304,93,3,0.03225806451612903,0.09066666666666667,0.027029628614638188,0.07111111111111111,0.07128888888888889,0.07155555555555555,0.072,0.10044444444444445,0.11751111111111111,0.1288888888888889,6.640888888888888,2.5856817776253966,4.143111111111112,4.429866666666667,4.716622222222223,4.86,5.003377777777778,5.290133333333333,5.576888888888889,6.5020444444444445,7.427199999999999,7.889777777777777,8.352355555555555,9.27751111111111,10.202666666666666,12.066666666666668,2.804868782829045,8.1,9.288,11.07,14.04,14.05,14.056000000000001,14.06,
-86.9175,40.4595,0,47,1200,372,125290,50,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,4,4,1.0,3,3,1.0,0.17614285714285716,0.049677463100847384,0.125,0.132,0.14250000000000002,0.16,0.2017142857142857,0.22674285714285713,0.2434285714285714,20.397761904761904,9.48446045954206,12.899,13.222399999999999,13.5458,13.7075,13.8692,14.1926,14.516,18.368457142857142,22.220914285714287,24.147142857142857,26.07337142857143,29.925828571428575,33.778285714285715,4.6066666666666665,1.1337352228609445,3.12,3.462,3.975,4.83,5.35,5.662,5.87,
-86.918,40.4605,0,47,1200,372,125290,50,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,5,3,0.6,5,3,0.6,0.2899047619047619,0.02613344439793142,0.2582857142857143,0.26445714285714284,0.2737142857142857,0.28914285714285715,0.3057142857142857,0.31565714285714286,0.3222857142857143,73.77980952380953,24.01662974575474,40.64114285714285,49.29325714285714,57.945371428571434,62.27142857142857,66.59748571428571,75.2496,83.90171428571429,86.48068571428573,89.05965714285715,90.34914285714287,91.63862857142858,94.2176,96.79657142857144,5.27,1.478535311268103,3.18,3.7960000000000003,4.72,6.26,6.3149999999999995,6.348,6.37,
-86.918,40.4605,0,None,None,372,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,5,2,0.4,5,2,0.4,0.13777777777777778,0.024888888888888884,0.11288888888888889,0.11786666666666666,0.12533333333333332,0.13777777777777778,0.1502222222222222,0.15768888888888888,0.16266666666666665,10.276,1.517777777777777,8.758222222222223,9.061777777777777,9.365333333333334,9.517111111111111,9.668888888888889,9.972444444444445,10.276,10.579555555555554,10.883111111111111,11.034888888888888,11.186666666666666,11.490222222222222,11.793777777777777,11.285,2.535,8.75,9.257,10.0175,11.285,12.5525,13.313,13.82,
-86.917,40.46,0,47,1200,372,125290,50,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,77,24,0.3116883116883117,70,21,0.3,0.27040816326530615,0.040480982966721105,0.15085714285714286,0.221,0.2582857142857143,0.267,0.299,0.312,0.347,70.83652380952383,14.883546490169625,33.177142857142854,55.87657142857143,57.96,60.732,62.361,64.584,71.54971428571429,75.131,79.352,81.896,84.79,90.218,94.37142857142857,5.984761904761904,2.4404832055648304,3.0,3.0,4.12,5.68,8.06,9.5,10.12,
-86.917,40.46,0,None,None,372,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,77,3,0.03896103896103896,70,3,0.04285714285714286,0.1114074074074074,0.027961957303476215,0.08088888888888889,0.08568888888888888,0.09288888888888888,0.10488888888888889,0.12666666666666668,0.13973333333333335,0.14844444444444446,8.05688888888889,2.9814224682450456,4.271111111111112,5.085333333333334,5.8995555555555566,6.306666666666667,6.7137777777777785,7.5280000000000005,8.342222222222222,8.985244444444444,9.628266666666667,9.94977777777778,10.27128888888889,10.914311111111111,11.557333333333334,9.746666666666668,1.9206306834532825,7.11,7.788,8.805,10.5,11.065000000000001,11.404,11.63,
-86.917,40.46,0,50,1001,372,125290,47,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,77,50,0.6493506493506493,70,46,0.6571428571428571,0.24469254658385095,0.051768853261870425,0.11542857142857144,0.18121428571428572,0.21110714285714285,0.252,0.28075000000000006,0.2985714285714286,0.382,51.477878881987564,15.378293257155574,18.34857142857143,26.90714285714286,45.592,46.82742857142857,47.582,51.498,53.25371428571429,55.256,58.147999999999996,60.0955,62.2,69.74528571428573,81.473,4.933695652173912,2.1320916028690173,3.0,3.0,3.0,4.66,6.3675,7.6899999999999995,10.72,
-86.9165,40.46,0,47,1200,372,125290,50,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,292,164,0.5616438356164384,274,155,0.5656934306569343,0.23522826420890933,0.07332580301209206,0.056,0.14,0.17971428571428572,0.242,0.288,0.31839999999999996,0.427,61.929923502304156,19.046241493587857,15.42,38.87377142857143,46.079885714285716,49.289142857142856,51.473371428571426,56.333,61.468,68.3194,72.8134857142857,76.58364285714285,80.6538,84.3124,100.748,6.439612903225807,2.551241793493076,3.0,4.0,4.0,5.75,8.594999999999999,10.0,15.47,
-86.9165,40.46,0,47,1200,403,125290,50,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,292,1,0.003424657534246575,274,1,0.0036496350364963502,0.27771428571428575,0.0,0.27771428571428575,0.27771428571428575,0.27771428571428575,0.27771428571428575,0.27771428571428575,0.27771428571428575,0.27771428571428575,66.76228571428571,0.0,66.76228571428571,66.76228571428571,66.76228571428571,66.76228571428571,66.76228571428571,66.76228571428571,66.76228571428571,66.76228571428571,66.76228571428571,66.76228571428571,66.76228571428571,66.76228571428571,66.76228571428571,13.57,0.0,13.57,13.57,13.57,13.57,13.57,13.57,13.57,
-86.9165,40.46,0,None,None,372,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,292,3,0.010273972602739725,274,3,0.010948905109489052,0.09422222222222222,0.017463895737234225,0.072,0.0768,0.08399999999999999,0.096,0.10533333333333333,0.11093333333333333,0.11466666666666667,5.666074074074074,1.0668168618536424,4.280888888888889,4.592888888888889,4.904888888888888,5.060888888888888,5.216888888888889,5.528888888888888,5.840888888888888,6.047999999999999,6.255111111111111,6.358666666666666,6.462222222222222,6.669333333333333,6.876444444444444,9.463333333333333,0.6364659369431238,8.64,8.824,9.100000000000001,9.56,9.875,10.064,10.19,
-86.9165,40.46,0,47,1200,372,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,292,4,0.0136986301369863,274,3,0.010948905109489052,0.20676190476190479,0.013299446734609376,0.189,0.19325714285714285,0.19964285714285712,0.21028571428571427,0.21564285714285714,0.21885714285714286,0.221,40.74252380952381,5.217134569874673,36.82857142857143,36.91945714285714,37.01034285714286,37.05578571428572,37.10122857142857,37.19211428571429,37.283,39.449600000000004,41.6162,42.6995,43.7828,45.9494,48.116,3.5500000000000003,0.22375581929117863,3.24,3.322,3.4450000000000003,3.65,3.705,3.738,3.76,
-86.9165,40.46,0,47,1200,None,None,50,1001,None,None,None,None,None,None,None,None,None,None,LTE,292,6,0.02054794520547945,274,5,0.01824817518248175,0.1815142857142857,0.02355395022981435,0.16114285714285714,0.1616,0.16228571428571428,0.165,0.20114285714285715,0.21125714285714287,0.218,22.740028571428574,5.713772200069383,14.554285714285713,15.570971428571427,16.587657142857143,17.096,19.020114285714286,22.868342857142856,26.716571428571427,27.05805714285714,27.399542857142855,27.570285714285713,27.60882857142857,27.685914285714286,27.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-86.9165,40.46,0,50,1001,10,520110,47,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,292,2,0.00684931506849315,274,1,0.0036496350364963502,0.11542857142857144,0.0,0.11542857142857144,0.11542857142857144,0.11542857142857144,0.11542857142857144,0.11542857142857144,0.11542857142857144,0.11542857142857144,12.214857142857143,0.0,12.214857142857143,12.214857142857143,12.214857142857143,12.214857142857143,12.214857142857143,12.214857142857143,12.214857142857143,12.214857142857143,12.214857142857143,12.214857142857143,12.214857142857143,12.214857142857143,12.214857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-86.9165,40.46,0,50,1001,372,125290,47,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,292,95,0.3253424657534247,274,90,0.3284671532846715,0.1999232804232804,0.06978417677031397,0.035,0.09602857142857144,0.15303571428571427,0.1982857142857143,0.258,0.2872142857142857,0.339,31.11625291005291,15.124088273512422,5.761,11.9528,17.021714285714285,19.644,21.6237,24.919400000000003,29.92285714285714,35.0358,38.9948,41.48757142857143,43.505942857142855,48.49430000000001,70.856,9.560555555555554,7.311176886735527,3.0,3.278,5.43,7.734999999999999,11.2425,16.368000000000002,50.1,
-86.9165,40.46,0,50,1001,10,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,292,5,0.017123287671232876,274,5,0.01824817518248175,0.16391428571428573,0.11468941555704401,0.009142857142857142,0.021085714285714284,0.039,0.248,0.25942857142857145,0.2621714285714286,0.264,4.652028571428572,2.051188482568193,0.5497142857142857,2.5946285714285717,4.639542857142858,5.662,5.6634,5.6662,5.669,5.675685714285714,5.682371428571428,5.685714285714285,5.687314285714285,5.690514285714285,5.693714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-86.9165,40.46,0,50,1001,None,None,47,66736,None,None,None,None,None,None,None,None,None,None,LTE,292,1,0.003424657534246575,274,1,0.0036496350364963502,0.41028571428571425,0.0,0.41028571428571425,0.41028571428571425,0.41028571428571425,0.41028571428571425,0.41028571428571425,0.41028571428571425,0.41028571428571425,18.704,0.0,18.704,18.704,18.704,18.704,18.704,18.704,18.704,18.704,18.704,18.704,18.704,18.704,18.704,3.81,0.0,3.81,3.81,3.81,3.81,3.81,3.81,3.81,
-86.9165,40.46,0,50,1001,403,125290,47,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,292,11,0.03767123287671233,274,10,0.0364963503649635,0.2439142857142857,0.024018207379283864,0.199,0.20607142857142857,0.2325,0.2505,0.2575,0.27222857142857143,0.2742857142857143,46.4347,5.7167912497898214,35.57371428571428,39.93177142857142,41.2408,42.26925,43.7493,45.1296,46.724500000000006,48.8682,50.544642857142854,51.23410714285714,51.86931428571428,53.004714285714286,54.14514285714286,4.688,0.819045786265945,3.3,3.93,4.199999999999999,4.550000000000001,5.0225,6.001,6.01,
-86.9165,40.4605,0,47,1200,372,125290,50,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,62,17,0.27419354838709675,54,15,0.2777777777777778,0.2535714285714286,0.06865592016825396,0.1417142857142857,0.1648,0.20057142857142857,0.259,0.3074285714285714,0.33580000000000004,0.375,73.3432761904762,18.278382418231658,33.653,46.12668571428571,59.43134285714286,66.28571428571429,71.4422,73.5148,74.74742857142857,81.9358,83.32171428571428,84.20357142857142,86.42800000000001,93.375,99.449,5.6433333333333335,2.2564239160425705,3.16,3.394,3.9850000000000003,4.63,6.79,8.812,10.83,
-86.9165,40.4605,0,47,1200,372,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,62,6,0.0967741935483871,54,6,0.1111111111111111,0.14016666666666663,0.06573537015099928,0.076,0.0775,0.0845,0.114,0.19075,0.22899999999999998,0.246,20.91266666666667,13.853961908261319,7.602,8.379000000000001,9.156,9.50275,9.849499999999999,10.543,14.447,18.351,28.9905,34.31025,39.63,39.912000000000006,40.194,4.1433333333333335,0.5850830900156168,3.52,3.6100000000000003,3.73,3.91,4.465,4.91,5.2,
-86.9165,40.4605,0,47,1200,None,None,50,1001,None,None,None,None,None,None,None,None,None,None,LTE,62,1,0.016129032258064516,54,1,0.018518518518518517,0.192,0.0,0.192,0.192,0.192,0.192,0.192,0.192,0.192,20.973714285714287,0.0,20.973714285714287,20.973714285714287,20.973714285714287,20.973714285714287,20.973714285714287,20.973714285714287,20.973714285714287,20.973714285714287,20.973714285714287,20.973714285714287,20.973714285714287,20.973714285714287,20.973714285714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-86.9165,40.4605,0,50,1001,10,520110,47,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,62,3,0.04838709677419355,54,1,0.018518518518518517,0.010285714285714287,0.0,0.010285714285714287,0.010285714285714287,0.010285714285714287,0.010285714285714287,0.010285714285714287,0.010285714285714287,0.010285714285714287,5.757714285714285,0.0,5.757714285714285,5.757714285714285,5.757714285714285,5.757714285714285,5.757714285714285,5.757714285714285,5.757714285714285,5.757714285714285,5.757714285714285,5.757714285714285,5.757714285714285,5.757714285714285,5.757714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-86.9165,40.4605,0,50,1001,None,None,47,66736,None,None,None,None,None,None,None,None,None,None,LTE,62,6,0.0967741935483871,54,4,0.07407407407407407,0.19471428571428573,0.007069624589519211,0.186,0.18814285714285714,0.19135714285714286,0.19357142857142856,0.19692857142857143,0.2022,0.2057142857142857,24.504714285714286,3.4774810185957707,18.607,20.63187142857143,22.656742857142856,23.66917857142857,24.681614285714286,25.639314285714285,26.06342857142857,26.487542857142856,26.82175714285714,26.898964285714285,26.976171428571426,27.130585714285715,27.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-86.9165,40.4605,0,50,1001,372,125290,47,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,62,29,0.46774193548387094,54,27,0.5,0.22557142857142856,0.06379785489134975,0.103,0.14285714285714285,0.186,0.21714285714285714,0.271,0.3124571428571429,0.363,36.694846560846564,13.423517803658388,9.958,17.446428571428573,25.4302,31.059214285714283,33.13028571428571,35.1472,38.498285714285714,40.837428571428575,43.1012,45.43071428571429,46.339657142857135,52.554200000000016,65.01714285714286,4.528148148148148,2.0563974919063663,3.0,3.0,3.0,3.38,5.66,7.444000000000003,10.91,
-86.9165,40.461,0,47,1200,372,125290,50,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,24,4,0.16666666666666666,17,4,0.23529411764705882,0.2741428571428572,0.04341858437797986,0.229,0.232,0.2365,0.26521428571428574,0.3028571428571429,0.32342857142857145,0.3371428571428572,70.92532142857144,9.300984622759362,54.868,61.040285714285716,67.21257142857144,70.29871428571428,73.38485714285714,75.53782857142858,75.68114285714286,75.82445714285714,76.0751,76.30775,76.5404,77.0057,77.471,5.3075,3.618089101998457,3.0,3.015,3.0374999999999996,3.335,5.605,9.178,11.56,
-86.9165,40.461,0,47,1200,372,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,24,8,0.3333333333333333,17,8,0.47058823529411764,0.19678571428571429,0.04145824060769721,0.1142857142857143,0.15958571428571428,0.18125,0.1945,0.216,0.2496,0.258,31.668107142857146,11.20412484669629,13.017,17.400299999999998,22.108114285714286,24.583714285714287,26.4896,27.452800000000003,32.325500000000005,37.6394,40.1468,41.0105,41.7182,43.8731,47.014,3.69875,0.5317762099793484,3.0,3.1189999999999998,3.305,3.6550000000000002,4.0,4.228,4.76,
-86.9165,40.461,0,50,1001,10,520110,47,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,24,5,0.20833333333333334,17,1,0.058823529411764705,0.183,0.0,0.183,0.183,0.183,0.183,0.183,0.183,0.183,27.332,0.0,27.332,27.332,27.332,27.332,27.332,27.332,27.332,27.332,27.332,27.332,27.332,27.332,27.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-86.9165,40.461,0,50,1001,515,520110,47,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,24,4,0.16666666666666666,17,1,0.058823529411764705,0.009,0.0,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.311,0.0,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-86.9165,40.461,0,50,1001,372,125290,47,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,24,3,0.125,17,3,0.17647058823529413,0.2703333333333333,0.037932688922470134,0.217,0.23199999999999998,0.2545,0.292,0.297,0.3,0.302,60.47266666666667,6.648059482953571,52.611,54.0764,55.5418,56.2745,57.0072,58.4726,59.938,61.7242,63.510400000000004,64.40350000000001,65.2966,67.0828,68.869,9.073333333333332,1.4688166060547596,7.0,7.6,8.5,10.0,10.11,10.176,10.22,
-86.9175,40.461,0,47,1200,372,125290,50,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,8,4,0.5,8,4,0.5,0.227,0.07819526839905341,0.142,0.1495,0.16075,0.21350000000000002,0.27975,0.3153,0.339,80.56183333333333,18.477129031589296,54.046,59.658699999999996,65.2714,68.07775,70.88409999999999,77.24746666666667,83.98616666666666,90.72486666666666,95.71849999999999,96.47025,97.222,98.7255,100.229,7.545,2.4945189917096244,3.29,4.781000000000001,7.0175,8.754999999999999,9.2825,9.341000000000001,9.38,
-86.9175,40.461,0,47,1200,372,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,8,4,0.5,8,4,0.5,0.23692857142857143,0.04949793852644116,0.173,0.18247142857142856,0.19667857142857142,0.24285714285714288,0.2831071428571429,0.28664285714285714,0.289,57.57953571428571,9.892211890960649,44.31,46.58065714285714,48.85131428571429,49.986642857142854,51.12197142857143,54.67474285714286,58.86857142857143,63.0624,66.09955714285714,66.46146428571429,66.82337142857143,67.54718571428572,68.271,27.385,2.5639081496808727,23.19,24.627000000000002,26.7825,28.1,28.7025,29.570999999999998,30.15,
-86.9185,40.461,0,47,1200,372,125290,50,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,1,1,1.0,1,1,1.0,0.34857142857142853,0.0,0.34857142857142853,0.34857142857142853,0.34857142857142853,0.34857142857142853,0.34857142857142853,0.34857142857142853,0.34857142857142853,120.02857142857144,0.0,120.02857142857144,120.02857142857144,120.02857142857144,120.02857142857144,120.02857142857144,120.02857142857144,120.02857142857144,120.02857142857144,120.02857142857144,120.02857142857144,120.02857142857144,120.02857142857144,120.02857142857144,6.41,0.0,6.41,6.41,6.41,6.41,6.41,6.41,6.41,
-86.9185,40.4615,0,47,1200,372,125290,50,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,3,3,1.0,3,3,1.0,0.237,0.01564182427553342,0.215,0.2212,0.23049999999999998,0.246,0.248,0.2492,0.25,94.79466666666667,7.884330888259042,84.145,86.7678,89.39059999999999,90.702,92.0134,94.6362,97.259,98.4032,99.5474,100.1195,100.69160000000001,101.8358,102.98,3.216666666666667,0.17556258776351596,3.0,3.044,3.1100000000000003,3.22,3.325,3.3880000000000003,3.43,
-86.919,40.4615,0,47,1200,372,125290,50,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,1,1,1.0,1,1,1.0,0.31657142857142856,0.0,0.31657142857142856,0.31657142857142856,0.31657142857142856,0.31657142857142856,0.31657142857142856,0.31657142857142856,0.31657142857142856,87.67085714285714,0.0,87.67085714285714,87.67085714285714,87.67085714285714,87.67085714285714,87.67085714285714,87.67085714285714,87.67085714285714,87.67085714285714,87.67085714285714,87.67085714285714,87.67085714285714,87.67085714285714,87.67085714285714,4.42,0.0,4.42,4.42,4.42,4.42,4.42,4.42,4.42,
-86.919,40.462,0,47,1200,372,125290,50,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,3,3,1.0,2,2,1.0,0.265,0.027999999999999997,0.237,0.24259999999999998,0.251,0.265,0.27899999999999997,0.2874,0.293,74.57400000000001,3.4029999999999987,71.171,71.8516,72.5322,72.8725,73.2128,73.8934,74.57400000000001,75.25460000000001,75.93520000000001,76.27550000000001,76.61580000000001,77.2964,77.977,3.11,0.020000000000000018,3.09,3.094,3.0999999999999996,3.11,3.12,3.126,3.13,
-86.9195,40.462,0,47,1200,372,125290,50,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,1,1,1.0,1,1,1.0,0.3,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,88.444,0.0,88.444,88.444,88.444,88.444,88.444,88.444,88.444,88.444,88.444,88.444,88.444,88.444,88.444,5.3,0.0,5.3,5.3,5.3,5.3,5.3,5.3,5.3,
-86.9195,40.4625,0,47,1200,372,125290,50,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,3,3,1.0,3,3,1.0,0.29085714285714287,0.008437041748704778,0.28,0.28240000000000004,0.28600000000000003,0.292,0.29628571428571426,0.2988571428571428,0.30057142857142854,93.36042857142859,8.313282406327058,82.404,84.95245714285714,87.50091428571429,88.77514285714285,90.04937142857142,92.59782857142856,95.14628571428571,96.62322857142857,98.10017142857143,98.83864285714286,99.57711428571429,101.05405714285715,102.531,5.1433333333333335,1.1768979942581637,3.74,4.006,4.405,5.07,5.845000000000001,6.3100000000000005,6.62,
-86.92,40.463,0,47,1200,372,125290,50,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,80,80,1.0,75,75,1.0,0.2801533968253968,0.04383644413950186,0.13,0.22805714285714285,0.25435714285714284,0.2834285714285714,0.3177857142857143,0.32965714285714287,0.348,84.1411514920635,18.95814858080947,41.505,60.538399999999996,65.75614285714285,68.91778571428571,70.90605714285715,78.71405714285714,83.93142857142857,91.96480000000001,97.0066,99.15142857142857,101.352,109.52034285714288,120.168,5.5068,2.2408594541678273,3.0,3.128,3.52,4.84,7.0649999999999995,9.046000000000001,11.33,
-86.9205,40.463,0,47,1200,372,125290,50,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,30,30,1.0,29,29,1.0,0.2326551724137931,0.06486315934466062,0.095,0.151,0.201,0.23,0.278,0.32068571428571424,0.35657142857142854,62.91558128078819,10.161347509781393,46.596,50.43054285714286,52.8136,54.37714285714286,56.85745714285714,60.64148571428572,62.541,65.25248571428571,66.92691428571429,68.688,70.78514285714287,76.00788571428572,89.37,6.688275862068966,2.56778056448529,3.0,3.124,3.75,6.73,8.53,10.06,11.18,
